,COREF,start_token,end_token,prop,cat,text,character_name
10163,61,77154,77154,PROP,PER,Godfrey,the artful Godfrey
10164,62,77157,77157,PRON,PER,she,Miss Nancy Lammeter
10165,62,77163,77163,PRON,PER,her,Miss Nancy Lammeter
10166,62,77167,77167,PRON,PER,she,Miss Nancy Lammeter
10167,62,77181,77181,PRON,PER,her,Miss Nancy Lammeter
10169,61,77194,77194,PRON,PER,he,the artful Godfrey
10173,62,77218,77218,PRON,PER,I,Miss Nancy Lammeter
10174,62,77223,77223,PRON,PER,you,Miss Nancy Lammeter
10175,62,77231,77231,PRON,PER,you,Miss Nancy Lammeter
10176,61,77236,77236,PRON,PER,He,the artful Godfrey
10177,62,77249,77249,PROP,PER,Nancy,Miss Nancy Lammeter
10178,62,77262,77262,PRON,PER,she,Miss Nancy Lammeter
10179,61,77276,77276,PROP,PER,Godfrey,the artful Godfrey
10180,62,77282,77282,PRON,PER,her,Miss Nancy Lammeter
10181,61,77285,77285,PRON,PER,he,the artful Godfrey
10182,61,77287,77287,PRON,PER,his,the artful Godfrey
10183,62,77290,77290,PRON,PER,her,Miss Nancy Lammeter
10184,62,77298,77298,PRON,PER,her,Miss Nancy Lammeter
10185,61,77301,77301,PRON,PER,he,the artful Godfrey
10186,62,77309,77309,PROP,PER,Nancy,Miss Nancy Lammeter
10187,43,77316,77317,PROP,PER,God Almighty,God Almighty
10189,61,77327,77327,PRON,PER,I,the artful Godfrey
10190,61,77334,77334,PRON,PER,my,the artful Godfrey
10191,61,77338,77338,PRON,PER,I,the artful Godfrey
10192,62,77343,77343,PRON,PER,you,Miss Nancy Lammeter
10193,61,77347,77347,PRON,PER,I,the artful Godfrey
10194,62,77351,77351,PRON,PER,you,Miss Nancy Lammeter
10196,61,77361,77361,PRON,PER,me,the artful Godfrey
10197,61,77363,77363,PRON,PER,I,the artful Godfrey
10198,62,77367,77367,PRON,PER,you,Miss Nancy Lammeter
10199,61,77372,77372,PRON,PER,I,the artful Godfrey
10200,61,77376,77376,PRON,PER,I,the artful Godfrey
10201,62,77379,77379,PRON,PER,you,Miss Nancy Lammeter
10204,61,77396,77396,PRON,PER,me,the artful Godfrey
10205,61,77398,77398,PRON,PER,my,the artful Godfrey
10206,61,77401,77401,PRON,PER,I'll,the artful Godfrey
10207,61,77405,77405,PRON,PER,myself,the artful Godfrey
10208,62,77409,77409,PROP,PER,Nancy,Miss Nancy Lammeter
10212,62,77438,77438,PROP,PER,Nancy,Miss Nancy Lammeter
10213,61,77442,77442,PROP,PER,Godfrey,the artful Godfrey
10214,61,77448,77448,PRON,PER,I,the artful Godfrey
10215,62,77450,77450,PRON,PER,you,Miss Nancy Lammeter
10216,61,77452,77452,PRON,PER,I,the artful Godfrey
10217,62,77456,77456,PRON,PER,you,Miss Nancy Lammeter
10218,61,77459,77459,PRON,PER,I,the artful Godfrey
10219,62,77464,77464,PRON,PER,you,Miss Nancy Lammeter
10221,32,77468,77468,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10222,144,77475,77475,PROP,PER,Eppie,little curly - headed Eppie
10225,61,77484,77484,PRON,PER,my,the artful Godfrey
10227,144,77487,77487,PROP,PER,Eppie,little curly - headed Eppie
10228,61,77489,77489,PRON,PER,my,the artful Godfrey
10230,61,77493,77493,PRON,PER,He,the artful Godfrey
10231,61,77500,77500,PRON,PER,his,the artful Godfrey
10232,62,77504,77504,PROP,PER,Nancy,Miss Nancy Lammeter
10233,62,77511,77511,PRON,PER,her,Miss Nancy Lammeter
10234,61,77518,77518,PRON,PER,his,the artful Godfrey
10235,62,77520,77520,PRON,PER,She,Miss Nancy Lammeter
10236,62,77531,77531,PRON,PER,her,Miss Nancy Lammeter
10237,62,77534,77534,PRON,PER,her,Miss Nancy Lammeter
10238,62,77538,77538,PRON,PER,You,Miss Nancy Lammeter
10239,61,77545,77545,PRON,PER,me,the artful Godfrey
10240,61,77550,77550,PROP,PER,Godfrey,the artful Godfrey
10241,61,77561,77561,PRON,PER,his,the artful Godfrey
10242,62,77564,77564,PRON,PER,She,Miss Nancy Lammeter
10243,62,77569,77569,PRON,PER,I,Miss Nancy Lammeter
10245,62,77579,77579,PRON,PER,I,Miss Nancy Lammeter
10246,62,77587,77587,PRON,PER,you,Miss Nancy Lammeter
10247,62,77590,77590,PRON,PER,I,Miss Nancy Lammeter
10248,62,77596,77596,PRON,PER,you,Miss Nancy Lammeter
10249,62,77599,77599,PROP,PER,Nancy,Miss Nancy Lammeter
10250,62,77601,77601,PRON,PER,I,Miss Nancy Lammeter
10252,62,77609,77609,PRON,PER,I,Miss Nancy Lammeter
10253,62,77616,77616,PROP,PER,Nancy,Miss Nancy Lammeter
10254,61,77624,77624,PRON,PER,he,the artful Godfrey
10255,62,77628,77628,PRON,PER,she,Miss Nancy Lammeter
10256,62,77635,77635,PRON,PER,she,Miss Nancy Lammeter
10257,62,77639,77639,PRON,PER,her,Miss Nancy Lammeter
10259,62,77645,77645,PRON,PER,she,Miss Nancy Lammeter
10260,62,77657,77657,PRON,PER,her,Miss Nancy Lammeter
10261,62,77660,77660,PRON,PER,her,Miss Nancy Lammeter
10262,62,77669,77669,PRON,PER,she,Miss Nancy Lammeter
10263,62,77672,77672,PRON,PER,her,Miss Nancy Lammeter
10264,61,77675,77675,PRON,PER,his,the artful Godfrey
10265,62,77685,77685,PRON,PER,her,Miss Nancy Lammeter
10266,61,77693,77693,PROP,PER,Godfrey,the artful Godfrey
10267,61,77696,77696,PRON,PER,you,the artful Godfrey
10268,62,77700,77700,PRON,PER,me,Miss Nancy Lammeter
10272,61,77719,77719,PRON,PER,you,the artful Godfrey
10273,62,77721,77721,PRON,PER,I,Miss Nancy Lammeter
10275,62,77731,77731,PRON,PER,I,Miss Nancy Lammeter
10277,61,77736,77736,PRON,PER,yours,the artful Godfrey
10278,61,77742,77742,PROP,PER,Godfrey,the artful Godfrey
10279,61,77763,77763,PRON,PER,He,the artful Godfrey
10281,61,77771,77771,PRON,PER,he,the artful Godfrey
10282,62,77778,77778,PRON,PER,she,Miss Nancy Lammeter
10283,61,77791,77791,PROP,PER,Godfrey,the artful Godfrey
10286,61,77803,77803,PRON,PER,you,the artful Godfrey
10288,61,77809,77809,PRON,PER,you,the artful Godfrey
10290,62,77816,77816,PRON,PER,me,Miss Nancy Lammeter
10293,61,77822,77822,PRON,PER,you,the artful Godfrey
10294,62,77828,77828,PRON,PER,me,Miss Nancy Lammeter
10295,62,77830,77830,PRON,PER,I,Miss Nancy Lammeter
10296,62,77835,77835,PRON,PER,my,Miss Nancy Lammeter
10300,62,77864,77864,PROP,PER,Nancy,Miss Nancy Lammeter
10301,62,77871,77871,PRON,PER,you,Miss Nancy Lammeter
10302,61,77876,77876,PRON,PER,me,the artful Godfrey
10303,62,77879,77879,PROP,PER,Nancy,Miss Nancy Lammeter
10304,61,77882,77882,PRON,PER,I,the artful Godfrey
10305,62,77885,77885,PRON,PER,you,Miss Nancy Lammeter
10306,61,77889,77889,PROP,PER,Godfrey,the artful Godfrey
10307,61,77897,77897,PRON,PER,his,the artful Godfrey
10308,61,77905,77905,PRON,PER,himself,the artful Godfrey
10309,61,77907,77907,PRON,PER,his,the artful Godfrey
10310,62,77916,77916,PRON,PER,You,Miss Nancy Lammeter
10311,62,77919,77919,PRON,PER,you,Miss Nancy Lammeter
10312,62,77924,77924,PRON,PER,you,Miss Nancy Lammeter
10313,62,77930,77930,PRON,PER,your,Miss Nancy Lammeter
10314,62,77933,77933,PRON,PER,your,Miss Nancy Lammeter
10316,62,77937,77937,PRON,PER,you,Miss Nancy Lammeter
10317,61,77946,77946,PRON,PER,me,the artful Godfrey
10318,62,77957,77957,PRON,PER,I,Miss Nancy Lammeter
10319,62,77962,77962,PRON,PER,I,Miss Nancy Lammeter
10320,61,77969,77969,PROP,PER,Godfrey,the artful Godfrey
10321,62,77971,77971,PRON,PER,I,Miss Nancy Lammeter
10323,62,77980,77980,PRON,PER,I,Miss Nancy Lammeter
10326,62,78010,78010,PRON,PER,you,Miss Nancy Lammeter
10327,62,78021,78021,PROP,PER,Nancy,Miss Nancy Lammeter
10328,62,78025,78025,PRON,PER,she,Miss Nancy Lammeter
10329,61,78032,78032,PRON,PER,I,the artful Godfrey
10331,62,78038,78038,PRON,PER,you,Miss Nancy Lammeter
10332,61,78040,78040,PRON,PER,I,the artful Godfrey
10333,62,78043,78043,PROP,PER,Nancy,Miss Nancy Lammeter
10334,61,78047,78047,PROP,PER,Godfrey,the artful Godfrey
10335,62,78054,78054,PRON,PER,you,Miss Nancy Lammeter
10336,61,78056,78056,PRON,PER,me,the artful Godfrey
10337,61,78064,78064,PRON,PER,me,the artful Godfrey
10338,61,78069,78069,PROP,PER,Godfrey,the artful Godfrey
10339,61,78071,78071,PRON,PER,you,the artful Godfrey
10340,61,78077,78077,PRON,PER,me,the artful Godfrey
10341,61,78079,78079,PRON,PER,you've,the artful Godfrey
10342,61,78083,78083,PRON,PER,me,the artful Godfrey
10343,61,78091,78091,PRON,PER,you,the artful Godfrey
10344,61,78098,78098,PRON,PER,I,the artful Godfrey
10346,144,78115,78115,PROP,PER,Eppie,little curly - headed Eppie
10347,61,78120,78120,PROP,PER,Godfrey,the artful Godfrey
10348,61,78123,78123,PRON,PER,I,the artful Godfrey
10350,61,78133,78133,PRON,PER,I,the artful Godfrey
10351,61,78144,78144,PRON,PER,my,the artful Godfrey
10353,144,78158,78158,PRON,PER,she,little curly - headed Eppie
10354,62,78165,78165,PROP,PER,Nancy,Miss Nancy Lammeter
10355,62,78168,78168,PRON,PER,her,Miss Nancy Lammeter
10356,61,78176,78176,PRON,PER,your,the artful Godfrey
10357,144,78180,78180,PRON,PER,her,little curly - headed Eppie
10358,144,78184,78184,PRON,PER,her,little curly - headed Eppie
10359,62,78187,78187,PRON,PER,I,Miss Nancy Lammeter
10360,62,78190,78190,PRON,PER,my,Miss Nancy Lammeter
10361,144,78193,78193,PRON,PER,her,little curly - headed Eppie
10362,43,78198,78199,PROP,PER,God Almighty,God Almighty
10363,144,78202,78202,PRON,PER,her,little curly - headed Eppie
10364,62,78204,78204,PRON,PER,me,Miss Nancy Lammeter
10366,32,78214,78215,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10368,144,78242,78242,PROP,PER,Eppie,little curly - headed Eppie
10369,32,78244,78244,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10373,81,78280,78281,PROP,PER,Mrs. Winthrop,Mrs. Winthrop
10374,84,78283,78283,PROP,PER,Aaron,Dolly Winthrop
10382,32,78422,78422,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10383,32,78432,78432,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10384,32,78435,78435,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10385,144,78442,78442,PROP,PER,Eppie,little curly - headed Eppie
10386,144,78444,78444,PRON,PER,She,little curly - headed Eppie
10387,144,78447,78447,PRON,PER,her,little curly - headed Eppie
10388,32,78451,78451,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10389,32,78460,78460,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10390,144,78464,78464,PRON,PER,she,little curly - headed Eppie
10391,32,78468,78468,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10393,32,78499,78499,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10394,32,78510,78510,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10395,32,78514,78514,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10396,144,78518,78518,PRON,PER,her,little curly - headed Eppie
10397,32,78520,78520,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10398,32,78530,78530,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10399,144,78536,78536,PRON,PER,she,little curly - headed Eppie
10400,32,78540,78540,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10401,32,78546,78546,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10402,32,78555,78555,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10403,32,78561,78561,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10404,144,78572,78572,PRON,PER,you,little curly - headed Eppie
10405,32,78585,78585,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10406,32,78589,78589,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10407,32,78592,78592,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10408,32,78600,78600,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10409,32,78602,78602,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10410,32,78607,78607,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10411,32,78630,78630,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10412,144,78645,78645,PRON,PER,you,little curly - headed Eppie
10413,32,78647,78647,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10414,32,78650,78650,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10415,144,78659,78659,PRON,PER,your,little curly - headed Eppie
10416,144,78662,78662,PRON,PER,your,little curly - headed Eppie
10417,144,78669,78669,PRON,PER,your,little curly - headed Eppie
10418,144,78673,78673,PRON,PER,You,little curly - headed Eppie
10419,144,78679,78679,PROP,PER,Eppie,little curly - headed Eppie
10420,144,78682,78682,PRON,PER,you,little curly - headed Eppie
10422,144,78689,78689,PRON,PER,you,little curly - headed Eppie
10423,144,78694,78694,PRON,PER,your,little curly - headed Eppie
10425,32,78697,78697,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10426,144,78700,78700,PRON,PER,you,little curly - headed Eppie
10427,144,78705,78705,PRON,PER,I,little curly - headed Eppie
10429,144,78713,78713,PROP,PER,Eppie,little curly - headed Eppie
10432,144,78728,78728,PRON,PER,me,little curly - headed Eppie
10435,144,78741,78741,PRON,PER,me,little curly - headed Eppie
10436,32,78747,78747,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10438,32,78754,78754,PRON,PER,mine,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10440,32,78764,78764,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10441,32,78766,78766,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10442,32,78775,78775,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10443,32,78784,78784,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10447,32,78814,78814,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10448,32,78833,78833,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10449,32,78837,78837,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10450,32,78845,78845,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10451,32,78853,78853,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10452,32,78859,78859,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10453,144,78861,78861,PRON,PER,you,little curly - headed Eppie
10454,144,78863,78863,PROP,PER,Eppie,little curly - headed Eppie
10455,32,78865,78865,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10456,32,78870,78870,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10457,43,78880,78880,PROP,PER,God,God Almighty
10458,32,78884,78884,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10459,144,78899,78899,PROP,PER,Eppie,little curly - headed Eppie
10460,32,78906,78906,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10461,144,78909,78909,PRON,PER,she,little curly - headed Eppie
10462,144,78919,78919,PRON,PER,her,little curly - headed Eppie
10463,144,78926,78926,PRON,PER,her,little curly - headed Eppie
10464,144,78930,78930,PRON,PER,she,little curly - headed Eppie
10465,144,78941,78941,PRON,PER,she,little curly - headed Eppie
10467,149,78945,78947,PROP,PER,Mrs. Godfrey Cass,Mrs. Godfrey Cass
10468,144,78949,78949,PRON,PER,She,little curly - headed Eppie
10469,144,78951,78951,PRON,PER,her,little curly - headed Eppie
10472,144,78970,78970,PRON,PER,you,little curly - headed Eppie
10473,149,78974,78974,PRON,PER,my,Mrs. Godfrey Cass
10475,149,78979,78980,PROP,PER,Mrs. Cass,Mrs. Godfrey Cass
10476,144,78983,78983,PROP,PER,Eppie,little curly - headed Eppie
10477,144,78990,78990,PRON,PER,her,little curly - headed Eppie
10478,62,79001,79001,PROP,PER,Nancy,Miss Nancy Lammeter
10479,62,79002,79002,PRON,PER,herself,Miss Nancy Lammeter
10480,144,79008,79008,PROP,PER,Eppie,little curly - headed Eppie
10482,149,79016,79017,PROP,PER,Mrs. Cass,Mrs. Godfrey Cass
10483,32,79023,79023,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10485,32,79032,79032,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10486,149,79036,79036,PROP,PER,Godfrey,Mrs. Godfrey Cass
10487,149,79052,79052,PRON,PER,me,Mrs. Godfrey Cass
10488,144,79055,79055,PRON,PER,you,little curly - headed Eppie
10489,144,79057,79057,PRON,PER,your,little curly - headed Eppie
10490,144,79062,79062,PRON,PER,you,little curly - headed Eppie
10491,149,79075,79075,PRON,PER,my,Mrs. Godfrey Cass
10493,144,79078,79078,PRON,PER,you,little curly - headed Eppie
10494,149,79086,79086,PRON,PER,me,Mrs. Godfrey Cass
10495,149,79089,79089,PRON,PER,I,Mrs. Godfrey Cass
10496,144,79096,79096,PRON,PER,you,little curly - headed Eppie
10497,149,79104,79104,PRON,PER,I,Mrs. Godfrey Cass
10498,144,79108,79108,PRON,PER,you,little curly - headed Eppie
10499,149,79119,79119,PRON,PER,I,Mrs. Godfrey Cass
10500,149,79132,79132,PRON,PER,I,Mrs. Godfrey Cass
10501,144,79140,79140,PRON,PER,you,little curly - headed Eppie
10502,32,79143,79143,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10503,149,79146,79146,PROP,PER,Godfrey,Mrs. Godfrey Cass
10504,149,79148,79148,PRON,PER,himself,Mrs. Godfrey Cass
10509,144,79193,79193,PROP,PER,Eppie,little curly - headed Eppie
10510,62,79196,79196,PROP,PER,Nancy,Miss Nancy Lammeter
10511,62,79202,79202,PRON,PER,she,Miss Nancy Lammeter
10512,144,79210,79210,PROP,PER,Eppie,little curly - headed Eppie
10513,144,79217,79217,PRON,PER,her,little curly - headed Eppie
10516,32,79222,79222,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10517,32,79229,79229,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10518,61,79241,79242,PROP,PER,Mr. Cass,the artful Godfrey
10521,61,79263,79263,PRON,PER,I,the artful Godfrey
10523,61,79278,79278,PRON,PER,I,the artful Godfrey
10524,61,79284,79284,PRON,PER,me,the artful Godfrey
10525,61,79288,79288,PRON,PER,I,the artful Godfrey
10529,32,79315,79315,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10530,61,79318,79318,PRON,PER,I,the artful Godfrey
10531,61,79323,79323,PRON,PER,I,the artful Godfrey
10533,61,79328,79328,PRON,PER,me,the artful Godfrey
10534,61,79332,79332,PRON,PER,my,the artful Godfrey
10535,61,79340,79340,PRON,PER,I,the artful Godfrey
10541,32,79369,79369,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10542,32,79374,79374,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10543,32,79382,79382,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10544,32,79388,79388,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10545,32,79397,79397,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10546,61,79405,79405,PROP,PER,Godfrey,the artful Godfrey
10547,32,79408,79408,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10548,32,79413,79413,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10549,32,79424,79424,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10551,32,79445,79445,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10552,32,79454,79454,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10553,32,79459,79459,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10554,32,79467,79467,PRON,PER,You,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10555,32,79476,79476,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10557,32,79486,79486,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10558,32,79497,79497,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10560,32,79505,79505,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
